"pbc_id","client_pbc_name","reviewed_name","pbc_spec","pbc_kind","pbc_file_format","related_pbc_ids","iuc_or_system","cycle","source","notes","updated_at"
"PBC-SC-130","RJO申請項目選單_系統畫面截圖","RJO申請項目選單_系統畫面截圖","",NA,NA,"","RJO申請項目選單_系統畫面截圖","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-131","RJO_銷售退回","RJO_銷售退回","",NA,NA,"","RJO_銷售退回","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-132","RJO帳務重分類底稿","RJO帳務重分類底稿","",NA,NA,"","RJO帳務重分類底稿","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-133","每日銀行水單_收款證明 (含註記發票編號)","每日銀行水單_收款證明 (含註記發票編號)","",NA,NA,"","每日銀行水單_收款證明 (含註記發票編號)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-134","每日網銀明細_收款證明","每日網銀明細_收款證明","",NA,NA,"","每日網銀明細_收款證明","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-135","Oracle AR 收款登記","Oracle AR 收款登記","",NA,NA,"","Oracle AR 收款登記","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-136","收款傳票","收款傳票","",NA,NA,"","收款傳票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-137","出納通知會計完成收款","出納通知會計完成收款","",NA,NA,"","出納通知會計完成收款","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-138","會計核對應冲AR紀錄","會計核對應冲AR紀錄","如比對系統紀錄截圖或與業務確認金額紀錄",NA,NA,"","會計核對應冲AR紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-139","AR沖帳傳票","AR沖帳傳票","",NA,NA,"","AR沖帳傳票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-140","Oracle AR帳齡報表","Oracle AR帳齡報表","",NA,NA,"","Oracle AR帳齡報表","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-141","OAR週報","OAR週報","",NA,NA,"","OAR週報","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-142","向客戶催款_正式通知","向客戶催款_正式通知","",NA,NA,"","向客戶催款_正式通知","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-143","因客戶延遲給付申請暫停BR","因客戶延遲給付申請暫停BR","",NA,NA,"","因客戶延遲給付申請暫停BR","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-144","Oracle AR帳齡報表","Oracle AR帳齡報表","",NA,NA,"","Oracle AR帳齡報表","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-145","預期信用損失估計底稿","預期信用損失估計底稿","",NA,NA,"","預期信用損失估計底稿","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-146","預期信用損失估計傳票","預期信用損失估計傳票","",NA,NA,"","預期信用損失估計傳票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-147","沖銷預期信用損失_RJO_客戶不付款","沖銷預期信用損失_RJO_客戶不付款","",NA,NA,"","沖銷預期信用損失_RJO_客戶不付款","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-148","沖銷預期信用損失傳票","沖銷預期信用損失傳票","",NA,NA,"","沖銷預期信用損失傳票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-149","合約資產負債重分類傳票","合約資產負債重分類傳票","尚未開票之合約負債重分類為合約資產",NA,NA,"","合約資產負債重分類傳票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-150","合約資產負債重分類底稿","合約資產負債重分類底稿","",NA,NA,"","合約資產負債重分類底稿","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-151","各類收入明細(對應20-F)","各類收入明細(對應20-F)","",NA,NA,"","各類收入明細(對應20-F)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-152","各類收入分攤方法_JobOrder extra service 系統設定","各類收入分攤方法_JobOrder extra service 系統設定","",NA,NA,"","各類收入分攤方法_JobOrder extra service 系統設定","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-153","各類收入分攤方法_Accounting Memo與核准紀錄","各類收入分攤方法_Accounting Memo與核准紀錄","",NA,NA,"","各類收入分攤方法_Accounting Memo與核准紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-154","每月收入傳票由JO拋轉至GL模組_系統畫面","每月收入傳票由JO拋轉至GL模組_系統畫面","",NA,NA,"","每月收入傳票由JO拋轉至GL模組_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-155","點數收入分攤方法_Accounting Memo","點數收入分攤方法_Accounting Memo","",NA,NA,"","點數收入分攤方法_Accounting Memo","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-156","點數存貨價值報表","點數存貨價值報表","",NA,NA,"","點數存貨價值報表","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-157","點數存貨重分類底稿","點數存貨重分類底稿","尚未使用點數重分類為合約負債",NA,NA,"","點數存貨重分類底稿","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-158","App Store 收入對帳單","App Store 收入對帳單","",NA,NA,"","App Store 收入對帳單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-159","App Store 收入內部紀錄對帳資料","App Store 收入內部紀錄對帳資料","與#158「App Store 收入對帳單」相關。",NA,NA,"PBC-SC-158","App Store 收入內部紀錄對帳資料","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-160","Google Play收入對帳單","Google Play收入對帳單","",NA,NA,"","Google Play收入對帳單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-161","Google Play收入內部紀錄對帳資料","Google Play收入內部紀錄對帳資料","與#160「Google Play收入對帳單」相關。",NA,NA,"PBC-SC-160","Google Play收入內部紀錄對帳資料","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-162","Google Ads 收入對帳單","Google Ads 收入對帳單","",NA,NA,"","Google Ads 收入對帳單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-163","Verifone收入對帳單","Verifone收入對帳單","",NA,NA,"","Verifone收入對帳單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-164","Verifone收入內部紀錄對帳資料","Verifone收入內部紀錄對帳資料","與#163「Verifone收入對帳單」相關。",NA,NA,"PBC-SC-163","Verifone收入內部紀錄對帳資料","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-165","客戶申請授信(CCM)_財務核准紀錄","客戶申請授信(CCM)_財務核准紀錄","",NA,NA,"","客戶申請授信(CCM)_財務核准紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-166","客戶申請授信額度_財務評估資料","客戶申請授信額度_財務評估資料","",NA,NA,"","客戶申請授信額度_財務評估資料","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-RD-001","(如有) 產品開發前與法務部討論涉及技術法律合規性議題_討論紀錄","(如有) 產品開發前與法務部討論涉及技術法律合規性議題_討論紀錄","含""演算法歧視""風險評估等。","","","","(如有) 產品開發前與法務部討論涉及技術法律合規性議題_討論紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-002","各function team開發需求申請單","各function team開發需求申請單","請提供各function team開發需求來源PBC各一筆。","","","","各function team開發需求申請單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-003","開發前PM與RD討論技術可行性_會議記錄","開發前PM與RD討論技術可行性_會議記錄","1.包含人天成本估計&第三方協作需求
2.若無會議記錄，請提供會議通知。","","","","開發前PM與RD討論技術可行性_會議記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-004","向CEO提案新研發計畫_會議記錄","向CEO提案新研發計畫_會議記錄","若無會議記錄，請提供會議通知。","","","","向CEO提案新研發計畫_會議記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-005","向CEO提案新研發計畫_提案簡報","向CEO提案新研發計畫_提案簡報","含投入產出評估、核心功能探索與技術風險評估等。","","","","向CEO提案新研發計畫_提案簡報","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-006","開發專案排程與進度追蹤之看板系統(GoogleSheet表)","開發專案排程與進度追蹤之看板系統(GoogleSheet表)","1.含歷史需求追蹤、上線記錄、變更記錄等。
2.請提供與「向CEO提案新研發計畫_提案簡報」連貫樣本。","","","PBC-RD-005","開發專案排程與進度追蹤之看板系統(GoogleSheet表)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-007","看板權限設定清單","看板權限設定清單","確認哪些角色具編輯/僅閱覽權限。","","","","看板權限設定清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-008","WIKI系統權限設定清單","WIKI系統權限設定清單","","","","","WIKI系統權限設定清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-009","MSR系統權限設定清單","MSR系統權限設定清單","","","","","MSR系統權限設定清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-010","每週看板會議_會議記錄","每週看板會議_會議記錄","若無會議記錄，請提供會議通知。","","","","每週看板會議_會議記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-011","B2B: 與品牌方進度會議_會議記錄","B2B: 與品牌方進度會議_會議記錄","若無會議記錄，請提供會議通知。","","","","B2B: 與品牌方進度會議_會議記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-012","App上架MSR申請單(含核准紀錄)","App上架MSR申請單(含核准紀錄)","含手填版號欄位。","","","","App上架MSR申請單(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-013","發布/修正對外資訊內容或通知_MSR申請(含核准紀錄)","發布/修正對外資訊內容或通知_MSR申請(含核准紀錄)","","","","","發布/修正對外資訊內容或通知_MSR申請(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-014","下架App前評估簡報或通聯記錄","下架App前評估簡報或通聯記錄","","","","","下架App前評估簡報或通聯記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-015","App下架MSR申請單(含核准紀錄)","App下架MSR申請單(含核准紀錄)","","","","","App下架MSR申請單(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-016","上/下架App權限設定清單","上/下架App權限設定清單","確認哪些角色具編輯/僅閱覽權限。","","","","上/下架App權限設定清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-017","App被第三方平台無預警下架後緊急處理紀錄","App被第三方平台無預警下架後緊急處理紀錄","","","","","App被第三方平台無預警下架後緊急處理紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-018","(如有) 研發資訊及文件歸檔申請 (含核准紀錄)","(如有) 研發資訊及文件歸檔申請 (含核准紀錄)","請提供App與B2B技術文件歸檔之PBC各一。","","","","(如有) 研發資訊及文件歸檔申請 (含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-019","WIKI系統管理SPEC_系統畫面","WIKI系統管理SPEC_系統畫面","請提供SPEC的控管紀錄。","","","","WIKI系統管理SPEC_系統畫面","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-020","進code進度之Auto Script畫面","進code進度之Auto Script畫面","顯示RD進code進度之Auto Script畫面","","","","進code進度之Auto Script畫面","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-021","追蹤進code延遲原因_溝通記錄","追蹤進code延遲原因_溝通記錄","","","","","追蹤進code延遲原因_溝通記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-022","取得並利用個資之道德與規範合規性評估紀錄","取得並利用個資之道德與規範合規性評估紀錄","Engine Owner針對取得外部個資進行道德與規範合規性審查","","","","取得並利用個資之道德與規範合規性評估紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-023","針對道德與規範合規議題諮詢法務eLR單(含核准紀錄)","針對道德與規範合規議題諮詢法務eLR單(含核准紀錄)","對應「取得並利用個資之道德與規範合規性評估紀錄」","","","PBC-RD-022","針對道德與規範合規議題諮詢法務eLR單(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-024","GitHub存取與版本異動權限控管清單","GitHub存取與版本異動權限控管清單","","","","","GitHub存取與版本異動權限控管清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-025","Pull Request(含核准紀錄)","Pull Request(含核准紀錄)","","","","","Pull Request(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-026","部署失敗紀錄或Log","部署失敗紀錄或Log","","","","","部署失敗紀錄或Log","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-027","部署失敗後回滾執行記錄(含核准紀錄)","部署失敗後回滾執行記錄(含核准紀錄)","07樣本的回滾執行紀錄","","","","部署失敗後回滾執行記錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-028","階段性開發完成版本之TR單","階段性開發完成版本之TR單","","","","","階段性開發完成版本之TR單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-029","階段性開發成果供CEO驗收紀錄(含核准紀錄)","階段性開發成果供CEO驗收紀錄(含核准紀錄)","對應到已解完bug之發布前版本之TR單","","","","階段性開發成果供CEO驗收紀錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-030","經QA與PM核准發布之GM版本TR單","經QA與PM核准發布之GM版本TR單","須顯示相關檢附文件與核准人","","","","經QA與PM核准發布之GM版本TR單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-031","發佈後App試運行評估報告或記錄(含核准紀錄)","發佈後App試運行評估報告或記錄(含核准紀錄)","","","","","發佈後App試運行評估報告或記錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-032","測試資料利用前提交法務評估紀錄(含核准紀錄)","測試資料利用前提交法務評估紀錄(含核准紀錄)","使用Opensource Data","","","","測試資料利用前提交法務評估紀錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-033","測試用資料先行遮罩後提交至QA之紀錄(含核准紀錄)","測試用資料先行遮罩後提交至QA之紀錄(含核准紀錄)","QA提到資料遮罩由各RD團隊負責","","","","測試用資料先行遮罩後提交至QA之紀錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-034","App/IOS開發或修正Code之Co-reviewer設定(含核准紀錄)","App/IOS開發或修正Code之Co-reviewer設定(含核准紀錄)","","","","","App/IOS開發或修正Code之Co-reviewer設定(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-035","KanBan已完成專案Archive紀錄","KanBan已完成專案Archive紀錄","","","","","KanBan已完成專案Archive紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-036","App隱私權政策更新提交法務審核之eLR單 (含核准紀錄)","App隱私權政策更新提交法務審核之eLR單 (含核准紀錄)","","","","","App隱私權政策更新提交法務審核之eLR單 (含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-037","依據已核准eLR單之""App隱私權政策""公告畫面","依據已核准eLR單之""App隱私權政策""公告畫面","","","","","依據已核准eLR單之""App隱私權政策""公告畫面","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-038","專利委員會暨專利檢索辦法","專利委員會暨專利檢索辦法","","","","","專利委員會暨專利檢索辦法","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-039","專利提案會議紀錄","專利提案會議紀錄","","","","","專利提案會議紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-040","專利預審(Preview)會議結果通知email","專利預審(Preview)會議結果通知email","","","","","專利預審(Preview)會議結果通知email","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-041","專利審查委員會正式表決_會議紀錄","專利審查委員會正式表決_會議紀錄","專利審查委員會一致同意該技術可申請專利的會議","","","","專利審查委員會正式表決_會議紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-042","專利審查委員會正式表決_投票紀錄","專利審查委員會正式表決_投票紀錄","專利審查委員會一致同意該技術可申請專利的會議","","","","專利審查委員會正式表決_投票紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-043","專利申請進度追蹤Excel工作表","專利申請進度追蹤Excel工作表","","","","","專利申請進度追蹤Excel工作表","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-044","專利清單","專利清單","已持有之專利清單","","","","專利清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-045","侵權個案討論會議紀錄","侵權個案討論會議紀錄","","","","","侵權個案討論會議紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-046","RD使用第三方技術專利檢索之eLR諮詢記錄","RD使用第三方技術專利檢索之eLR諮詢記錄","開發新產品/技術對於欲適用之第三方技術所提出的專利檢索諮詢","","","","RD使用第三方技術專利檢索之eLR諮詢記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-047","新商標申請表單(含核准紀錄)","新商標申請表單(含核准紀錄)","","","","","新商標申請表單(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-048","商標申請進度追蹤Excel工作表","商標申請進度追蹤Excel工作表","","","","","商標申請進度追蹤Excel工作表","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-049","商標清單","商標清單","已持有之商標清單","","","","商標清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-050","商標延展申請表單(含CEO核准紀錄)","商標延展申請表單(含CEO核准紀錄)","","","","","商標延展申請表單(含CEO核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-051","Pattern Weekly Report","Pattern Weekly Report","","","","","Pattern Weekly Report","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-052","紙本合約_用印申請單 (SR)","紙本合約_用印申請單 (SR)","eLR單號：PCON240805-0001 (Samsung)","","","","紙本合約_用印申請單 (SR)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-053","正式定版合約寄出客戶簽署之紀錄","正式定版合約寄出客戶簽署之紀錄","1.eLR單號：PCON240805-0001 (Samsung)
2.請提供Email顯示寄件者為法務部人員。","","","","正式定版合約寄出客戶簽署之紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-054","RD開發新產品/技術前諮詢相關法規(個資法、AI倫理議題)之eLR諮詢記錄","RD開發新產品/技術前諮詢相關法規(個資法、AI倫理議題)之eLR諮詢記錄","","","","","RD開發新產品/技術前諮詢相關法規(個資法、AI倫理議題)之eLR諮詢記錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-055","品牌手冊或相關文件","品牌手冊或相關文件","如有","","","","品牌手冊或相關文件","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-056","QA Handbook","QA Handbook","驗證實務作業依據文件","","","","QA Handbook","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-057","測試項目Checklist_系統畫面 (TR)","測試項目Checklist_系統畫面 (TR)","TR單號：250409-0043 (Buberry)","","","","測試項目Checklist_系統畫面 (TR)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-058","QA於Testing Server測試紀錄","QA於Testing Server測試紀錄","顯示為黑箱測試之權限設定
TR單號：250409-0043 (Buberry)","","","","QA於Testing Server測試紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-059","按測試SPEC(TR單)進行測試結果(含核准紀錄)","按測試SPEC(TR單)進行測試結果(含核准紀錄)","TR單號：250409-0043 (Buberry)","","","","按測試SPEC(TR單)進行測試結果(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-060","QA指派數個bug給不同RD紀錄(eBug)","QA指派數個bug給不同RD紀錄(eBug)","有此情境之任一TR單","","","","QA指派數個bug給不同RD紀錄(eBug)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-061","Bug已解決後TR關單紀錄(含核准紀錄)","Bug已解決後TR關單紀錄(含核准紀錄)","對應來自QA或CSM開立的Bug","","","","Bug已解決後TR關單紀錄(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-062","RC版本QA Testing Report(含核准紀錄)","RC版本QA Testing Report(含核准紀錄)","對應「QA於Testing Server測試紀錄(含權限設定)」
SR單號：WCM250327SR03 (Burberry)","","","","RC版本QA Testing Report(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-063","Deployment Request Form(檢附QA報告)","Deployment Request Form(檢附QA報告)","對應「RC版本QA Testing Report(含核准紀錄)」
SR單號：WCM250327SR03 (Burberry)","","","PBC-RD-062","Deployment Request Form(檢附QA報告)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-064","Testing與Staging Server權限清單","Testing與Staging Server權限清單","","","","","Testing與Staging Server權限清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-065","承接CSM的Bug並開在最新TR單紀錄","承接CSM的Bug並開在最新TR單紀錄","有此情境之任一TR單","","","","承接CSM的Bug並開在最新TR單紀錄","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-066","Q槽QA資料夾權限清單","Q槽QA資料夾權限清單","驗證QA資料儲存與可存取性","","","","Q槽QA資料夾權限清單","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-067","產品開發流程圖 (含S1~S4 Bug 嚴重性定義)","產品開發流程圖 (含S1~S4 Bug 嚴重性定義)","請提供最新版本","","","","產品開發流程圖 (含S1~S4 Bug 嚴重性定義)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-068","API政策公告畫面（YouCam Online Editor）","API政策公告畫面（YouCam Online Editor）","須顯示更新日期與紀錄","","","","API政策公告畫面（YouCam Online Editor）","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-069","來自公司內部測試需求直接開立之TR單(含核准紀錄)","來自公司內部測試需求直接開立之TR單(含核准紀錄)","顯示無綁定SR單","","","","來自公司內部測試需求直接開立之TR單(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-070","內部需求測試結果(含核准紀錄)","內部需求測試結果(含核准紀錄)","對應「來自公司內部測試需求直接開立之TR單」","","","PBC-RD-069","內部需求測試結果(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-071","GM版SR單樣本(含核准紀錄)","GM版SR單樣本(含核准紀錄)","","","","","GM版SR單樣本(含核准紀錄)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
"PBC-RD-072","API列表 (Swagger平台)","API列表 (Swagger平台)","","","","","API列表 (Swagger平台)","研發循環","rd_cycle_pbc_seed","","2026-08-28 01:13:00"
